Matr,CF,1,2,3,tot,CDS,Tipo_CDS,Coorte,Anni_Carriera,ANNO_DIPLOMA,VOTO_DIPLOMA,CODICE_MECCANOGRAFICO,TIPO_MATURITA,ANNO_ACCADEMICO_LAUREA,VOTO_LAUREA,Erasmus,TESI_ESTERO,STATO_STUDENTE,MOTIVO_STATO_STUDENTE,FC
2365,'A3711',35,?,?,35,'06123',3,2018,1,2018,84,'SAPS03000R','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2366,'A4098',17,?,?,17,'06123',3,2018,1,2018,83,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2367,'A4312',23,?,?,23,'06123',3,2018,1,2018,98,'NAPS06301P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2368,'A4184',35,?,?,35,'06123',3,2018,1,2018,87,'NAPS12000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2369,'A1923',3,?,?,3,'06123',3,2017,2,2010,98,'BNPS003014','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
2370,'A925',35,?,?,35,'06123',3,2018,1,2018,95,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2371,'A2581',32,?,?,32,'06123',3,2018,1,2018,100,'SAPM020007','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2372,'A4413',17,?,?,17,'06123',3,2018,1,2018,65,'NAPS110002','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2373,'A2372',8,?,?,8,'06123',3,2018,1,2015,98,'NATF10000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2374,'A2826',26,?,?,26,'06123',3,2018,1,2018,98,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2375,'A189',17,?,?,17,'06123',3,2018,1,2018,100,'SATF03000V','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2376,'A3325',26,?,?,26,'06123',3,2018,1,2018,100,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2377,'A2267',35,?,?,35,'06123',3,2018,1,2018,100,'NAIS11600G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2378,'A1950',8,?,?,8,'06123',3,2018,1,2018,80,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2379,'A651',26,?,?,26,'06123',3,2018,1,2018,100,'SAPC12000X','Classica',?,?,0,0,'Attivo','Immatricolazione',0
2380,'A4086',35,?,?,35,'06123',3,2018,1,2016,100,'NATD100007','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2381,'A3800',26,?,?,26,'06123',3,2018,1,2018,82,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2382,'A4843',23,?,?,23,'06123',3,2018,1,2018,96,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2383,'A632',11,?,?,11,'06123',3,2018,1,2018,70,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2384,'A1288',17,?,?,17,'06123',3,2018,1,2018,72,'SAPS10000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2385,'A3783',23,?,?,23,'06123',3,2018,1,2018,95,'AVPM06000C','Classica',?,?,0,0,'Attivo','Immatricolazione',0
2386,'A2866',23,?,?,23,'06123',3,2018,1,2018,96,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2387,'A326',8,?,?,8,'06123',3,2018,1,2018,80,'NAPS180008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2388,'A158',?,?,?,?,'06123',3,2018,1,2016,68,'SAPS120003','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2389,'A943',?,?,?,0,'06123',3,2018,1,2015,87,'SAIS074005','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
2390,'A4694',35,?,?,35,'06123',3,2018,1,2018,74,'NAPS12000L','Liceo-Europeo',?,?,0,0,'Attivo','Immatricolazione',0
2391,'A2529',17,?,?,17,'06123',3,2018,1,2018,80,'SAPC040008','Classica',?,?,0,0,'Attivo','Immatricolazione',0
2392,'A1192',?,?,?,?,'06123',3,2018,1,2017,61,'SATD070003','ITIS-Economia',?,?,0,0,'Cessato','Rinuncia',0
2393,'A2304',17,?,?,17,'06123',3,2018,1,2018,81,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2394,'A4435',20,?,?,20,'06123',3,2018,1,2018,68,'SATF076019','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2395,'A2555',11,?,?,11,'06123',3,2018,1,2017,81,'SATF06702G','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2396,'A534',17,?,?,17,'06123',3,2018,1,2018,80,'CEPM010008','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2397,'A1437',35,?,?,35,'06123',3,2018,1,2018,94,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2398,'A863',14,?,?,14,'06123',3,2018,1,2018,86,'SAPC12000X','Classica',?,?,0,0,'Attivo','Immatricolazione',0
2399,'A2045',35,?,?,35,'06123',3,2018,1,2018,98,'NATF10000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2400,'A2646',11,?,?,11,'06123',3,2018,1,2018,83,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2401,'A1535',35,?,?,35,'06123',3,2018,1,2018,75,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2402,'A2338',17,?,?,17,'06123',3,2018,1,2018,80,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2403,'A2723',14,?,?,14,'06123',3,2018,1,2016,75,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Trasf_in_ingresso',0
2404,'A4969',26,?,?,26,'06123',3,2018,1,2018,98,'CETF00201B','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2405,'A4004',26,?,?,26,'06123',3,2018,1,2018,94,'SAPS11000C','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2406,'A15',23,?,?,23,'06123',3,2018,1,2018,84,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2407,'A4344',35,?,?,35,'06123',3,2018,1,2018,86,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2408,'A115',?,?,?,?,'06123',3,2018,1,2018,100,'AVPS018023','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2409,'A1518',11,?,?,11,'06123',3,2018,1,2017,83,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2410,'A3881',20,?,?,20,'06123',3,2018,1,2018,100,'BNPC02000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
2411,'A2',20,?,?,20,'06123',3,2018,1,2018,74,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2412,'A1473',26,?,?,26,'06123',3,2018,1,2018,94,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2413,'A1937',17,?,?,17,'06123',3,2018,1,2018,86,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2414,'A4624',32,?,?,32,'06123',3,2018,1,2018,90,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2415,'A4349',20,?,?,20,'06123',3,2018,1,2018,80,'AVPC05000N','Classica',?,?,0,0,'Attivo','Immatricolazione',0
2416,'A283',35,?,?,35,'06123',3,2018,1,2018,90,'SAIS00100B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2417,'A3863',35,?,?,35,'06123',3,2018,1,2018,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2418,'A2722',11,?,?,11,'06123',3,2018,1,2018,77,'AVPS018023','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2419,'A1935',38,?,?,38,'06123',3,2018,1,2017,90,'SATD040007','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',0
2420,'A816',8,?,?,8,'06123',3,2017,2,2017,93,'NATD05000B','GEOMETRA',?,?,0,0,'Attivo','PASSAGGIO',0
2421,'A2936',?,?,?,?,'06123',3,2018,1,2018,81,'SATF06000P','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
2422,'A2880',35,?,?,35,'06123',3,2018,1,2018,97,'SATH00601E','Nautico',?,?,0,0,'Attivo','Immatricolazione',0
2423,'A1662',102,?,?,102,'06123',3,2016,3,1997,48,'AVTF01050T','Altre-Tecniche',?,?,0,0,'Attivo','Immatr-per-studente-decaduto',0
2424,'A1944',8,?,?,8,'06123',3,2017,2,2016,71,'SAPS04000B','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2425,'A1887',?,?,?,?,'06123',3,2018,1,2018,73,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2426,'A2520',23,?,?,23,'06123',3,2018,1,2017,89,'CETF00201B','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',0
2427,'A4812',35,?,?,35,'06123',3,2018,1,2018,96,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2428,'A2565',35,?,?,35,'06123',3,2018,1,2018,100,'SAPS01000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2429,'A2120',29,?,?,29,'06123',3,2018,1,2018,88,'AVPS00801B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2430,'A2759',8,?,?,8,'06123',3,2018,1,2018,64,'FGPSX00656','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2431,'A4934',51,?,?,51,'06123',3,2016,3,1996,42,'SATF04000D','Altre-Tecniche',?,?,0,0,'Attivo','Immatr-per-studente-decaduto',0
2432,'A4169',35,?,?,35,'06123',3,2018,1,2018,93,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2433,'A1764',?,?,?,?,'06123',3,2018,1,2018,67,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2434,'A3103',?,?,?,?,'06123',3,2018,1,2018,68,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2435,'A3860',35,?,?,35,'06123',3,2018,1,2017,97,'AVPS03000G','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2436,'A4983',17,?,?,17,'06123',3,2018,1,2018,100,'SAPM05301G','Linguistico',?,?,0,0,'Attivo','Immatricolazione',0
2437,'A3707',?,?,?,?,'06123',3,2018,1,2014,78,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2438,'A1761',3,?,?,3,'06123',3,2017,2,2016,79,'SAIS00100B','Classica',?,?,0,0,'Attivo','PASSAGGIO',0
2439,'A3694',9,?,?,9,'06123',3,2018,1,2018,94,'CEPS140011','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2440,'A101',?,?,?,?,'06123',3,2018,1,2018,69,'SATD034011','Tecnico-Commerciale',?,?,0,0,'Attivo','Immatricolazione',0
2441,'A2348',35,?,?,35,'06123',3,2018,1,2018,86,'SAPS04401Q','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2442,'A1599',8,?,?,8,'06123',3,2017,2,2017,85,'NAPS110002','Linguistico',?,?,0,0,'Attivo','PASSAGGIO',0
2443,'A4146',26,?,?,26,'06123',3,2018,1,2018,100,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2444,'A4411',11,?,?,11,'06123',3,2018,1,2018,88,'NAPS01901L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2445,'A1762',26,?,?,26,'06123',3,2018,1,2018,74,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2446,'A2257',2,?,?,2,'06123',3,2018,1,2016,97,'SAIS03400P','ITIS-Informatica',?,?,0,0,'Attivo','PASSAGGIO',0
2447,'A428',8,?,?,8,'06123',3,2018,1,2015,73,'SAPS020006','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2448,'A1356',?,?,?,0,'06123',3,2017,2,2015,74,'NAPS12000L','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2449,'A3528',?,?,?,0,'06123',3,2017,2,2017,98,'AVPS06000B','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2450,'A4662',6,?,?,6,'06123',3,2017,2,2017,94,'NATF15000E','ITIS-Informatica',?,?,0,0,'Attivo','PASSAGGIO',0
2451,'A3296',9,?,?,9,'06123',3,2017,2,2017,93,'SAPS09000C','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2452,'A2761',6,?,?,6,'06123',3,2017,2,2017,77,'NAPS03901T','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2454,'A2481',11,?,?,11,'06123',3,2018,1,2018,80,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2455,'A696',?,?,?,?,'06123',3,2018,1,2015,74,'SAPS02401E','Scientifica',?,?,0,0,'Attivo','Immatricolazione',0
2456,'A2252',?,?,?,0,'06123',3,2018,1,2016,80,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','PASSAGGIO',0
2457,'A2171',51,60,69,180,'06124',3,2011,3,2011,82,'AVPS06000B','Scientifica',2013,111,0,0,'Cessato','Laureato',0
2458,'A1470',6,?,?,6,'06124',3,2011,3,2011,80,'NAPC19000Q','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2459,'A4087',39,24,24,87,'06124',3,2011,3,2011,72,'SAPS08000T','Scientifica',2017,89,0,0,'Cessato','Laureato',4
2460,'A597',51,30,12,93,'06124',3,2011,3,2011,80,'9999999','Scientifica',2016,99,0,0,'Cessato','Laureato',3
2461,'A916',?,?,?,?,'06124',3,2011,3,2011,75,'SAPC05000V','Classica',?,?,0,0,'Cessato','Rinuncia',0
2462,'A66',51,48,?,99,'06124',3,2011,3,2010,90,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
2463,'A3609',?,?,?,0,'06124',3,2011,1,2011,92,'CETF01500C','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
2464,'A2626',30,60,54,144,'06124',3,2011,3,2011,85,'NAPS24000P','Scientifica',2014,108,0,0,'Cessato','Laureato',1
2465,'A1536',51,60,66,177,'06124',3,2011,3,2011,100,'SAIS00100B','Scientifica',2014,111,0,0,'Cessato','Laureato',1
2466,'A2670',15,21,18,54,'06124',3,2011,3,2011,100,'NAPC080008','Classica',2017,99,0,0,'Cessato','Laureato',4
2467,'A1326',15,?,?,15,'06124',3,2011,2,2011,70,'AVPS06000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2468,'A1757',42,54,39,135,'06124',3,2011,3,2011,100,'NAPS24000P','Scientifica',2015,108,0,0,'Cessato','Laureato',2
2469,'A1990',9,27,6,42,'06124',3,2011,3,2011,98,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',3
2470,'A4722',?,6,9,15,'06124',3,2011,3,2002,60,'SAPS170004','Scientifica',?,?,0,0,'Attivo','Immatricolazione',5
2471,'A2642',51,60,69,180,'06124',3,2011,3,2011,95,'AVPS06000B','Scientifica',2013,111,0,0,'Cessato','Laureato',0
2472,'A793',9,15,12,36,'06124',3,2011,3,2011,88,'SATL019019','Geometra',?,?,0,0,'Attivo','Immatricolazione',5
2473,'A1522',42,60,59,161,'06124',3,2011,3,2011,100,'AVTF01050T','Tecnici-Industriali',2014,98,0,0,'Cessato','Laureato',1
2474,'A4922',42,33,30,105,'06124',3,2011,3,2011,95,'SAPS04000B','Scientifica',2015,111,0,0,'Cessato','Laureato',2
2475,'A4460',?,?,?,?,'06124',3,2011,2,2011,88,'AVRI012018','Professionale-Industriale',?,?,0,0,'Cessato','Decadenza',0
2476,'A4772',24,54,42,120,'06124',3,2011,3,2011,80,'SAPS09000C','Scientifica',2016,99,0,0,'Cessato','Laureato',3
2477,'A2589',24,?,?,24,'06124',3,2011,1,2010,85,'NATF060008','Tecnici-Industriali',?,?,0,0,'Sospeso','Trasferimento-Uscita',0
2478,'A4457',36,?,?,36,'06124',3,2011,3,2010,100,'NAPC02000L','Magistrale',?,?,0,0,'Cessato','Rinuncia',0
2479,'A698',18,12,27,57,'06124',3,2011,3,2011,78,'SAPS11000C','Scientifica',2016,100,0,0,'Cessato','Laureato',3
2480,'A1519',42,33,57,132,'06124',3,2011,3,2011,100,'PZPS00101N','Scientifica',2014,106,0,0,'Cessato','Laureato',1
2481,'A826',?,?,?,0,'06124',3,2011,3,1998,40,'SATF06000P','Altre-Tecniche',?,?,0,0,'Cessato','Decadenza',1
2482,'A2168',30,18,6,54,'06124',3,2011,3,2009,85,'SATF04101A','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',1
2483,'A343',?,?,?,?,'06124',3,2011,1,2011,72,'SAPS01101C','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2484,'A148',?,?,?,?,'06124',3,2011,1,2011,97,'PZTD01801V','Geometra',?,?,0,0,'Cessato','Rinuncia',0
2485,'A1381',?,?,?,0,'06124',3,2011,1,2011,62,'AVPS06000B','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2486,'A2051',?,?,?,0,'06124',3,2011,1,2003,75,'SAPS01000G','Scientifica',?,?,0,0,'Cessato','Decadenza',0
2487,'A130',18,18,18,54,'06124',3,2011,3,2011,71,'SAPC05000V','Classica',?,?,0,0,'Attivo','Immatricolazione',4
2488,'A864',18,27,39,84,'06124',3,2011,3,2011,100,'NAPS01901L','Scientifica',2016,97,0,0,'Cessato','Laureato',3
2489,'A14',24,?,12,36,'06124',3,2011,3,2011,76,'AVPS12000T','Scientifica',2017,91,0,0,'Cessato','Laureato',4
2490,'A1521',?,?,?,?,'06124',3,2011,1,2010,100,'AVTF01050T','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
2491,'A4051',?,?,?,?,'06124',3,2011,1,2011,80,'NAPS540009','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2492,'A3206',21,?,?,21,'06124',3,2011,2,2011,100,'AVTF01050T','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
2493,'A4216',?,?,?,0,'06124',3,2011,1,2011,97,'AVPS12000T','Scientifica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
2494,'A1370',?,?,?,?,'06124',3,2011,1,2009,76,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
2495,'A2208',24,6,12,42,'06124',3,2011,3,2011,91,'AVPC02000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',5
2496,'A2440',9,6,27,42,'06124',3,2011,3,2010,100,'SARI028013','Professionale-Industriale',2016,93,0,0,'Cessato','Laureato',3
2497,'A4430',36,27,27,90,'06124',3,2011,3,2011,100,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',5
2498,'A2151',6,?,?,6,'06124',3,2011,1,2011,72,'SAPSX00078','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2499,'A2735',24,24,21,69,'06124',3,2011,3,2011,76,'NAPS24000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',5
2500,'A4888',?,?,?,0,'06124',3,2011,3,2011,72,'SAPS02401E','Scientifica',?,?,0,0,'Cessato','Decadenza',0
2501,'A8',21,21,9,51,'06124',3,2011,3,2011,86,'SAPS06000L','Scientifica',?,?,0,0,'Attivo','Immatricolazione',5
2502,'A4791',?,?,?,0,'06124',3,2011,1,2011,66,'NAPS12000L','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2503,'A1926',15,?,?,15,'06124',3,2011,2,2011,88,'SAPS06000L','Scientifica',?,?,0,0,'Cessato','Decadenza',0
2504,'A2317',18,6,42,66,'06124',3,2011,3,2011,78,'AVPS12000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',5
2505,'A1369',18,?,18,36,'06124',3,2011,3,2011,80,'SAPS11000C','Scientifica',?,?,0,0,'Sospeso','Trasferimento-Uscita',2
2506,'A873',?,?,?,?,'06124',3,2011,2,2011,67,'SAPS05701T','Scientifica',?,?,0,0,'Cessato','Decadenza',0
2507,'A813',?,?,?,?,'06124',3,2011,1,2011,65,'SATF04101A','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
2508,'A4167',21,51,57,129,'06124',3,2011,3,2011,100,'SATF04101A','Tecnici-Industriali',2015,102,0,0,'Cessato','Laureato',2
2509,'A318',?,?,?,?,'06124',3,2011,1,2010,86,'SAPC03000N','Classica',?,?,0,0,'Cessato','Rinuncia',0
2510,'A2715',30,21,33,84,'06124',3,2011,3,2011,64,'SAPS18000P','Scientifica',2016,91,0,0,'Cessato','Laureato',3
2511,'A683',?,?,?,?,'06124',3,2012,1,2012,88,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Cessato','Decadenza',0
2512,'A2804',51,60,69,180,'06124',3,2012,3,2012,82,'PZPS00101N','Scientifica',2014,111,0,0,'Cessato','Laureato',0
2513,'A4116',42,39,60,141,'06124',3,2012,3,2012,93,'PZTF00301B','Tecnici-Industriali',2015,104,0,0,'Cessato','Laureato',1
2514,'A2306',9,21,36,66,'06124',3,2012,3,2012,96,'SAPS020006','Scientifica',2016,100,0,0,'Cessato','Laureato',2
2515,'A3734',?,?,?,0,'06124',3,2012,2,2012,66,'SAPC00101P','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2516,'A3784',42,30,36,108,'06124',3,2012,3,2012,100,'SAPS120003','Scientifica',2017,102,0,0,'Cessato','Laureato',3
2517,'A254',30,24,30,84,'06124',3,2012,3,2012,84,'AVPC05000N','Classica',?,?,0,0,'Sospeso','Trasferimento-Uscita',3
2518,'A1297',33,9,?,42,'06124',3,2012,3,2012,68,'AVPS00801B','Scientifica',?,?,0,0,'Attivo','Immatricolazione',4
2519,'A3358',21,21,12,54,'06124',3,2012,3,2012,88,'SAPS08000T','Scientifica',?,?,0,0,'Attivo','Immatricolazione',4
2520,'A423',48,36,63,147,'06124',3,2012,3,2011,92,'NAPS180008','Scientifica',2015,95,0,0,'Cessato','Laureato',1
2521,'A1438',?,?,?,?,'06124',3,2012,1,2012,79,'SAPS020006','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2522,'A900',15,15,30,60,'06124',3,2012,3,2012,80,'SAPS120003','Scientifica',2018,91,0,0,'Cessato','Laureato',4
2523,'A3076',48,54,78,180,'06124',3,2012,3,2011,85,'SAPS070007','Scientifica',2014,105,0,0,'Cessato','Laureato',0
2524,'A3795',21,21,48,90,'06124',3,2012,3,2012,95,'SAPC00101P','Scientifica',2017,100,0,0,'Cessato','Laureato',3
2525,'A3701',36,15,27,78,'06124',3,2012,3,2011,78,'AVTF01000C','Tecnici-Industriali',2017,90,0,0,'Cessato','Laureato',3
2526,'A3988',51,54,72,177,'06124',3,2012,3,2012,100,'NAPC180005','Classica',2015,104,0,0,'Cessato','Laureato',1
2527,'A3442',21,15,6,42,'06124',3,2012,3,2007,60,'SATF06000P','Professionale-Industriale',?,?,0,0,'Cessato','Rinuncia',2
2528,'A1999',51,45,81,177,'06124',3,2012,3,2012,100,'SAPS020006','Scientifica',2015,107,0,0,'Cessato','Laureato',1
2529,'A1397',36,60,60,156,'06124',3,2012,3,2012,100,'SAPS170004','Scientifica',2015,105,0,0,'Cessato','Laureato',1
2530,'A3579',21,?,21,42,'06124',3,2012,3,2011,76,'AVTF01000C','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',4
2531,'A4800',36,54,33,123,'06124',3,2012,3,2012,100,'SAPS03000R','Scientifica',2015,93,0,0,'Cessato','Laureato',1
2532,'A4269',42,39,42,123,'06124',3,2012,3,2012,90,'SAPS18000P','Scientifica',2016,98,0,0,'Cessato','Laureato',2
2533,'A4971',?,?,?,?,'06124',3,2012,1,2012,100,'NAPS02000Q','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2534,'A1508',15,27,12,54,'06124',3,2012,3,2011,100,'SATF04101A','ITIS-Informatica',?,?,0,0,'Attivo','Immatricolazione',4
2535,'A920',?,?,?,0,'06124',3,2012,1,2012,82,'NATH03000X','Navale',?,?,0,0,'Cessato','Rinuncia',0
2536,'A2350',42,30,36,108,'06124',3,2012,3,2012,96,'SAPS120003','Scientifica',2016,94,0,0,'Cessato','Laureato',2
2537,'A4828',36,12,12,60,'06124',3,2012,3,2012,72,'SAPS120003','Scientifica',2018,92,0,0,'Cessato','Laureato',4
2538,'A1983',42,60,78,180,'06124',3,2012,3,2012,91,'SAPS06000L','Scientifica',2014,106,0,0,'Cessato','Laureato',0
2539,'A1880',42,60,54,156,'06124',3,2012,3,2011,98,'SAPS020006','Scientifica',2015,104,0,0,'Cessato','Laureato',1
2540,'A1851',42,39,45,126,'06124',3,2012,3,2012,75,'AVPS06002D','Scientifica',2015,97,0,0,'Cessato','Laureato',1
2541,'A841',15,9,24,48,'06124',3,2012,3,2012,89,'SATF04000D','Tecnici-Industriali',?,?,0,0,'Attivo','Immatricolazione',1
2542,'A1921',42,33,66,141,'06124',3,2012,3,2012,70,'SAPS120003','Scientifica',2015,86,0,0,'Cessato','Laureato',1
2543,'A2648',?,?,?,?,'06124',3,2012,1,2011,76,'SAPS09000C','Scientifica',?,?,0,0,'Cessato','Decadenza',0
2544,'A259',21,?,?,21,'06124',3,2012,3,2011,72,'SAPC03000N','Classica',?,?,0,0,'Cessato','Decadenza',0
2545,'A3481',42,54,60,156,'06124',3,2012,3,2012,100,'SAPS170004','Scientifica',2015,108,0,0,'Cessato','Laureato',1
2546,'A4698',51,42,72,165,'06124',3,2012,3,2012,97,'SAPS020006','Scientifica',2015,109,0,0,'Cessato','Laureato',1
2547,'A2989',9,?,?,9,'06124',3,2012,3,2012,84,'SAPS18000P','Scientifica',?,?,0,0,'Attivo','Immatricolazione',4
2548,'A4701',6,?,?,6,'06124',3,2012,2,2012,84,'SATF04101A','ITIS-Informatica',?,?,0,0,'Cessato','Rinuncia',0
2549,'A3111',24,12,12,48,'06124',3,2012,3,2012,67,'NAPS540009','Scientifica',2018,94,0,0,'Cessato','Laureato',4
2550,'A2611',?,?,?,0,'06124',3,2012,1,2012,92,'PZPS01901V','Linguistico',?,?,0,0,'Cessato','Rinuncia',0
2551,'A4903',9,?,?,9,'06124',3,2012,2,2012,85,'SATF03000V','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
2552,'A374',45,39,33,117,'06124',3,2012,3,2012,60,'CBPM00701N','Scientifica',2016,94,0,0,'Cessato','Laureato',2
2553,'A3381',?,?,?,?,'06124',3,2012,1,2010,65,'SAPS975006','Scientifica',?,?,0,0,'Cessato','Decadenza',0
2554,'A984',9,6,?,15,'06124',3,2011,3,2011,100,'SATF06000P','ITIS-Informatica',?,?,0,0,'Cessato','Rinuncia',1
2555,'A665',18,9,6,33,'06124',3,2011,3,2011,84,'SAPM020007','Linguistico',?,?,0,0,'Cessato','Rinuncia',3
2556,'A4041',?,?,?,?,'06124',3,2012,1,2009,73,'SAPS11000C','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2557,'A3058',9,?,?,9,'06124',3,2012,2,2012,66,'AVPC05000N','Classica',?,?,0,0,'Cessato','Rinuncia',0
2558,'A56',?,?,?,?,'06124',3,2012,1,2012,94,'SAPS04401Q','Scientifica',?,?,0,0,'Cessato','Errata-Immatricolazione',0
2559,'A3437',9,?,?,9,'06124',3,2012,2,2011,85,'SAPS03601R','Scientifica',?,?,0,0,'Cessato','Rinuncia',0
2560,'A1810',?,?,?,?,'06124',3,2012,3,2012,60,'NATF15000E','Tecnici-Industriali',?,?,0,0,'Cessato','Rinuncia',0
